Dates           Last Price
2020-05-05      1702.34
2020-05-04      1702.07
2020-05-01      1700.42
2020-04-30      1686.50
2020-04-29      1713.41
2015-12-03	1062.11
2015-12-02	1053.70
2015-12-01	1069.29
2015-11-30	1064.77
2015-11-27	1057.45
2015-11-26	1072.33
2015-11-25	1071.12
2015-11-24	1075.65
2015-11-23	1069.18
2015-11-20	1078.01
2015-11-19	1082.21
2015-11-18	1070.73
2015-11-17	1070.30
2015-11-16	1082.76
2015-11-13	1083.91
2015-11-12	1085.20
2015-11-11	1086.26
2015-11-10	1089.67
2015-11-09	1092.31
2015-11-06	1089.80
2015-11-05	1103.92
2015-11-04	1107.90
2015-11-03	1117.79
2015-11-02	1133.84
2015-10-30	1142.11
2015-10-29	1145.97
2015-10-28	1156.10
2015-10-27	1166.88
2015-10-26	1163.04
2015-10-23	1164.45
2015-10-22	1166.05
2015-10-21	1167.18
2015-10-20	1176.04
2015-10-19	1170.79
2015-10-16	1177.30
2015-10-15	1183.10
2015-10-14	1184.13
2015-10-13	1168.84
2015-10-12	1163.85
2015-10-09	1156.53
2015-10-08	1139.01
2015-10-07	1145.54
2015-10-06	1147.24
2015-10-05	1135.75
2015-10-02	1138.60
2015-10-01	1113.61
2015-09-30	1115.09
2015-09-29	1127.43
2015-09-28	1131.95
2015-09-25	1146.20
2015-09-24	1153.95
2015-09-23	1130.30
2015-09-22	1124.76
2015-09-21	1133.44
2015-09-18	1139.23
2015-09-17	1131.51
2015-09-16	1119.52
2015-09-15	1105.35
2015-09-14	1109.10
2015-09-11	1107.95
2015-09-10	1110.75
2015-09-09	1107.85
2015-09-08	1121.55
2015-09-07	1119.35
2015-09-04	1121.85
2015-09-03	1125.46
2015-09-02	1134.05
2015-09-01	1140.27
2015-08-31	1134.93
2015-08-28	1133.60
2015-08-27	1125.00
2015-08-26	1125.26
2015-08-25	1140.49
2015-08-24	1155.11
2015-08-21	1160.77
2015-08-20	1152.20
2015-08-19	1133.88
2015-08-18	1117.71
2015-08-17	1117.70
2015-08-14	1115.07
2015-08-13	1115.10
2015-08-12	1124.47
2015-08-11	1108.95
2015-08-10	1104.51
2015-08-07	1094.15
2015-08-06	1089.55
2015-08-05	1085.03
2015-08-04	1087.70
2015-08-03	1086.79
2015-07-31	1095.80
2015-07-30	1088.76
2015-07-29	1096.85
2015-07-28	1095.48
2015-07-27	1093.98
2015-07-24	1099.11
2015-07-23	1090.70
2015-07-22	1094.24
2015-07-21	1101.25
2015-07-20	1096.50
2015-07-17	1134.14
2015-07-16	1145.39
2015-07-15	1149.45
2015-07-14	1156.06
2015-07-13	1157.98
2015-07-10	1163.74
2015-07-09	1159.43
2015-07-08	1158.33
2015-07-07	1155.26
2015-07-06	1170.33
2015-07-03	1169.10
2015-07-02	1166.26
2015-07-01	1168.79
2015-06-30	1172.35
2015-06-29	1179.83
2015-06-26	1175.52
2015-06-25	1173.17
2015-06-24	1175.40
2015-06-23	1178.63
2015-06-22	1185.98
2015-06-19	1200.27
2015-06-18	1201.94
2015-06-17	1185.55
2015-06-16	1182.07
2015-06-15	1186.43
2015-06-12	1181.63
2015-06-11	1182.01
2015-06-10	1186.06
2015-06-09	1176.80
2015-06-08	1174.07
2015-06-05	1171.94
2015-06-04	1176.89
2015-06-03	1185.17
2015-06-02	1193.01
2015-06-01	1189.20
2015-05-29	1190.58
2015-05-28	1188.40
2015-05-27	1188.09
2015-05-26	1187.30
2015-05-25	1206.60
2015-05-22	1206.21
2015-05-21      1204.86
2015-05-20      1209.80
2015-05-19      1207.86
2015-05-18      1225.51
2015-05-15      1224.80
2015-05-14      1221.14
2015-05-13      1215.75
2015-05-12      1193.94
2015-05-11      1183.97
2015-05-08      1188.39
2015-05-07      1184.51
